id,app_id,imei,iccid,packet_number,data_send_time,date_id,measure,voltage,rssi,network
6517689,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,12,"2021-01-26 13:02:51","2021-01-26 12:26:33",2382,3.6,14,"FDD LTE"
6517690,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,13,"2021-01-26 13:02:51","2021-01-26 12:28:33",2381,3.6,14,"FDD LTE"
6517691,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,14,"2021-01-26 13:02:51","2021-01-26 12:30:33",2382,3.6,14,"FDD LTE"
6517692,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,15,"2021-01-26 13:02:51","2021-01-26 12:32:33",2381,3.6,14,"FDD LTE"
6517693,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,16,"2021-01-26 13:02:51","2021-01-26 12:34:33",2383,3.6,14,"FDD LTE"
6517694,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,17,"2021-01-26 13:02:51","2021-01-26 12:36:33",2382,3.6,14,"FDD LTE"
6517695,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,18,"2021-01-26 13:02:51","2021-01-26 12:38:33",2378,3.6,14,"FDD LTE"
6517696,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,19,"2021-01-26 13:02:51","2021-01-26 12:40:33",2382,3.6,14,"FDD LTE"
6517697,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,20,"2021-01-26 13:02:51","2021-01-26 12:42:33",2382,3.6,14,"FDD LTE"
6517698,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,21,"2021-01-26 13:02:51","2021-01-26 12:44:33",2384,3.6,14,"FDD LTE"
6517699,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,22,"2021-01-26 13:02:51","2021-01-26 12:46:33",2383,3.6,14,"FDD LTE"
6517700,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,23,"2021-01-26 13:02:51","2021-01-26 12:48:33",2382,3.6,14,"FDD LTE"
6517701,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,24,"2021-01-26 13:02:51","2021-01-26 12:50:33",2383,3.6,14,"FDD LTE"
6517702,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,25,"2021-01-26 13:02:51","2021-01-26 12:52:33",2382,3.6,14,"FDD LTE"
6517703,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,26,"2021-01-26 13:02:51","2021-01-26 12:54:33",2378,3.6,14,"FDD LTE"
6517704,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,27,"2021-01-26 13:02:51","2021-01-26 12:56:33",2378,3.6,14,"FDD LTE"
6517705,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,28,"2021-01-26 13:02:51","2021-01-26 12:58:33",2379,3.61,14,"FDD LTE"
6517706,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,29,"2021-01-26 13:02:51","2021-01-26 13:00:33",2379,3.61,14,"FDD LTE"
6517707,map16-uu-ultrasonic-live-4G,860548047917684,8942310220000538037F,30,"2021-01-26 13:02:51","2021-01-26 13:02:33",2381,3.61,14,"FDD LTE"
6517708,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,1,"2021-01-26 13:03:06","2021-01-26 12:04:48",3075,3.61,21,"FDD LTE"
6517709,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,2,"2021-01-26 13:03:06","2021-01-26 12:06:48",2913,3.62,21,"FDD LTE"
6517710,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,3,"2021-01-26 13:03:06","2021-01-26 12:08:48",2909,3.63,21,"FDD LTE"
6517711,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,4,"2021-01-26 13:03:06","2021-01-26 12:10:48",2909,3.63,21,"FDD LTE"
6517712,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,5,"2021-01-26 13:03:06","2021-01-26 12:12:48",2906,3.63,21,"FDD LTE"
6517713,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,6,"2021-01-26 13:03:06","2021-01-26 12:14:48",2908,3.64,21,"FDD LTE"
6517714,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,7,"2021-01-26 13:03:06","2021-01-26 12:16:48",2898,3.64,21,"FDD LTE"
6517715,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,8,"2021-01-26 13:03:06","2021-01-26 12:18:48",4967,3.64,21,"FDD LTE"
6517716,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,9,"2021-01-26 13:03:06","2021-01-26 12:20:48",2909,3.64,21,"FDD LTE"
6517717,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,10,"2021-01-26 13:03:06","2021-01-26 12:22:48",2908,3.64,21,"FDD LTE"
6517718,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,11,"2021-01-26 13:03:06","2021-01-26 12:24:48",2910,3.64,21,"FDD LTE"
6517719,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,12,"2021-01-26 13:03:06","2021-01-26 12:26:48",2904,3.64,21,"FDD LTE"
6517720,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,13,"2021-01-26 13:03:06","2021-01-26 12:28:48",2906,3.64,21,"FDD LTE"
6517721,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,14,"2021-01-26 13:03:06","2021-01-26 12:30:48",2912,3.64,21,"FDD LTE"
6517722,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,15,"2021-01-26 13:03:06","2021-01-26 12:32:48",3069,3.64,21,"FDD LTE"
6517723,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,16,"2021-01-26 13:03:06","2021-01-26 12:34:48",3070,3.64,21,"FDD LTE"
6517724,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,17,"2021-01-26 13:03:06","2021-01-26 12:36:48",2910,3.65,21,"FDD LTE"
6517725,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,18,"2021-01-26 13:03:06","2021-01-26 12:38:48",2916,3.65,21,"FDD LTE"
6517726,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,19,"2021-01-26 13:03:06","2021-01-26 12:40:48",2909,3.65,21,"FDD LTE"
6517727,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,20,"2021-01-26 13:03:06","2021-01-26 12:42:48",2911,3.65,21,"FDD LTE"
6517728,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,21,"2021-01-26 13:03:06","2021-01-26 12:44:48",3071,3.65,21,"FDD LTE"
6517729,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,22,"2021-01-26 13:03:06","2021-01-26 12:46:48",2913,3.65,21,"FDD LTE"
6517730,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,23,"2021-01-26 13:03:06","2021-01-26 12:48:48",2914,3.65,21,"FDD LTE"
6517731,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,24,"2021-01-26 13:03:06","2021-01-26 12:50:48",2911,3.65,21,"FDD LTE"
6517732,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,25,"2021-01-26 13:03:06","2021-01-26 12:52:48",3072,3.65,21,"FDD LTE"
6517733,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,26,"2021-01-26 13:03:06","2021-01-26 12:54:48",2917,3.65,21,"FDD LTE"
6517734,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,27,"2021-01-26 13:03:06","2021-01-26 12:56:48",3063,3.65,21,"FDD LTE"
6517735,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,28,"2021-01-26 13:03:06","2021-01-26 12:58:48",2913,3.65,21,"FDD LTE"
6517736,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,29,"2021-01-26 13:03:06","2021-01-26 13:00:48",2912,3.65,21,"FDD LTE"
6517737,map16-uu-ultrasonic-live-4G,860548046673163,8942310220000897706F,30,"2021-01-26 13:03:06","2021-01-26 13:02:48",2913,3.65,21,"FDD LTE"
6517738,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,1,"2021-01-26 13:03:47","2021-01-26 12:05:29",671,3.57,0,HSPA+TE
6517739,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,2,"2021-01-26 13:03:47","2021-01-26 12:07:29",672,3.58,0,HSPA+TE
6517740,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,3,"2021-01-26 13:03:47","2021-01-26 12:09:29",673,3.58,0,HSPA+TE
6517741,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,4,"2021-01-26 13:03:47","2021-01-26 12:11:29",668,3.59,0,HSPA+TE
6517742,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,5,"2021-01-26 13:03:47","2021-01-26 12:13:29",673,3.59,0,HSPA+TE
6517743,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,6,"2021-01-26 13:03:47","2021-01-26 12:15:29",674,3.59,0,HSPA+TE
6517744,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,7,"2021-01-26 13:03:47","2021-01-26 12:17:29",678,3.6,0,HSPA+TE
6517745,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,8,"2021-01-26 13:03:47","2021-01-26 12:19:29",674,3.6,0,HSPA+TE
6517746,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,9,"2021-01-26 13:03:47","2021-01-26 12:21:29",673,3.6,0,HSPA+TE
6517747,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,10,"2021-01-26 13:03:47","2021-01-26 12:23:29",668,3.6,0,HSPA+TE
6517748,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,11,"2021-01-26 13:03:47","2021-01-26 12:25:29",669,3.6,0,HSPA+TE
6517749,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,12,"2021-01-26 13:03:47","2021-01-26 12:27:29",667,3.6,0,HSPA+TE
6517750,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,13,"2021-01-26 13:03:47","2021-01-26 12:29:29",667,3.6,0,HSPA+TE
6517751,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,14,"2021-01-26 13:03:47","2021-01-26 12:31:29",667,3.6,0,HSPA+TE
6517752,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,15,"2021-01-26 13:03:47","2021-01-26 12:33:29",666,3.6,0,HSPA+TE
6517753,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,16,"2021-01-26 13:03:47","2021-01-26 12:35:29",665,3.6,0,HSPA+TE
6517754,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,17,"2021-01-26 13:03:47","2021-01-26 12:37:29",666,3.6,0,HSPA+TE
6517755,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,18,"2021-01-26 13:03:47","2021-01-26 12:39:29",665,3.6,0,HSPA+TE
6517756,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,19,"2021-01-26 13:03:47","2021-01-26 12:41:29",666,3.6,0,HSPA+TE
6517757,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,20,"2021-01-26 13:03:47","2021-01-26 12:43:29",665,3.61,0,HSPA+TE
6517758,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,21,"2021-01-26 13:03:47","2021-01-26 12:45:29",665,3.61,0,HSPA+TE
6517759,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,22,"2021-01-26 13:03:47","2021-01-26 12:47:29",666,3.61,0,HSPA+TE
6517760,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,23,"2021-01-26 13:03:47","2021-01-26 12:49:29",665,3.61,0,HSPA+TE
6517761,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,24,"2021-01-26 13:03:47","2021-01-26 12:51:29",662,3.61,0,HSPA+TE
6517762,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,25,"2021-01-26 13:03:47","2021-01-26 12:53:29",662,3.61,0,HSPA+TE
6517763,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,26,"2021-01-26 13:03:47","2021-01-26 12:55:29",665,3.61,0,HSPA+TE
6517764,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,27,"2021-01-26 13:03:47","2021-01-26 12:57:29",665,3.61,0,HSPA+TE
6517765,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,28,"2021-01-26 13:03:47","2021-01-26 12:59:29",668,3.61,0,HSPA+TE
6517766,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,29,"2021-01-26 13:03:47","2021-01-26 13:01:29",662,3.61,0,HSPA+TE
6517767,map16-uu-ultrasonic-live-4G,860548047917411,8942310220000886907F,30,"2021-01-26 13:03:47","2021-01-26 13:03:29",666,3.62,0,HSPA+TE
6517768,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,1,"2021-01-26 13:04:29","2021-01-26 12:06:11",1416,3.59,4,HSPA+TE
6517769,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,2,"2021-01-26 13:04:29","2021-01-26 12:08:11",1422,3.6,4,HSPA+TE
6517770,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,3,"2021-01-26 13:04:29","2021-01-26 12:10:11",1422,3.6,4,HSPA+TE
6517771,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,4,"2021-01-26 13:04:29","2021-01-26 12:12:11",1416,3.61,4,HSPA+TE
6517772,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,5,"2021-01-26 13:04:29","2021-01-26 12:14:11",1420,3.61,4,HSPA+TE
6517773,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,6,"2021-01-26 13:04:29","2021-01-26 12:16:11",1417,3.61,4,HSPA+TE
6517774,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,7,"2021-01-26 13:04:29","2021-01-26 12:18:11",1413,3.62,4,HSPA+TE
6517775,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,8,"2021-01-26 13:04:29","2021-01-26 12:20:11",1420,3.62,4,HSPA+TE
6517776,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,9,"2021-01-26 13:04:29","2021-01-26 12:22:11",1412,3.62,4,HSPA+TE
6517777,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,10,"2021-01-26 13:04:29","2021-01-26 12:24:11",1402,3.62,4,HSPA+TE
6517778,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,11,"2021-01-26 13:04:29","2021-01-26 12:26:11",1983,3.62,4,HSPA+TE
6517779,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,12,"2021-01-26 13:04:29","2021-01-26 12:28:11",1986,3.62,4,HSPA+TE
6517780,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,13,"2021-01-26 13:04:29","2021-01-26 12:30:11",1987,3.62,4,HSPA+TE
6517781,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,14,"2021-01-26 13:04:29","2021-01-26 12:32:11",1414,3.62,4,HSPA+TE
6517782,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,15,"2021-01-26 13:04:29","2021-01-26 12:34:11",1992,3.62,4,HSPA+TE
6517783,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,16,"2021-01-26 13:04:29","2021-01-26 12:36:11",1411,3.62,4,HSPA+TE
6517784,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,17,"2021-01-26 13:04:29","2021-01-26 12:38:11",1402,3.62,4,HSPA+TE
6517785,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,18,"2021-01-26 13:04:29","2021-01-26 12:40:11",1414,3.62,4,HSPA+TE
6517786,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,19,"2021-01-26 13:04:29","2021-01-26 12:42:11",1993,3.63,4,HSPA+TE
6517787,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,20,"2021-01-26 13:04:29","2021-01-26 12:44:11",1411,3.63,4,HSPA+TE
6517788,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,21,"2021-01-26 13:04:29","2021-01-26 12:46:11",1986,3.63,4,HSPA+TE
6517789,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,22,"2021-01-26 13:04:29","2021-01-26 12:48:11",1972,3.63,4,HSPA+TE
6517790,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,23,"2021-01-26 13:04:29","2021-01-26 12:50:11",1929,3.63,4,HSPA+TE
6517791,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,24,"2021-01-26 13:04:29","2021-01-26 12:52:11",1438,3.63,4,HSPA+TE
6517792,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,25,"2021-01-26 13:04:29","2021-01-26 12:54:11",1413,3.63,4,HSPA+TE
6517793,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,26,"2021-01-26 13:04:29","2021-01-26 12:56:11",1411,3.63,4,HSPA+TE
6517794,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,27,"2021-01-26 13:04:29","2021-01-26 12:58:11",1410,3.64,4,HSPA+TE
6517795,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,28,"2021-01-26 13:04:29","2021-01-26 13:00:11",1403,3.64,4,HSPA+TE
6517796,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,29,"2021-01-26 13:04:29","2021-01-26 13:02:11",1987,3.64,4,HSPA+TE
6517797,map16-uu-ultrasonic-live-4G,860548047936353,8942310220000886592F,30,"2021-01-26 13:04:29","2021-01-26 13:04:11",1458,3.64,4,HSPA+TE
6517798,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,1,"2021-01-26 13:05:47","2021-01-26 12:07:29",1461,3.58,18,"FDD LTE"
6517799,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,2,"2021-01-26 13:05:47","2021-01-26 12:09:29",1463,3.59,18,"FDD LTE"
6517800,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,3,"2021-01-26 13:05:47","2021-01-26 12:11:29",1573,3.6,18,"FDD LTE"
6517801,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,4,"2021-01-26 13:05:47","2021-01-26 12:13:29",1460,3.6,18,"FDD LTE"
6517802,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,5,"2021-01-26 13:05:47","2021-01-26 12:15:29",1464,3.6,18,"FDD LTE"
6517803,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,6,"2021-01-26 13:05:47","2021-01-26 12:17:29",1458,3.6,18,"FDD LTE"
6517804,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,7,"2021-01-26 13:05:47","2021-01-26 12:19:29",1684,3.6,18,"FDD LTE"
6517805,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,8,"2021-01-26 13:05:47","2021-01-26 12:21:29",1464,3.6,18,"FDD LTE"
6517806,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,9,"2021-01-26 13:05:47","2021-01-26 12:23:29",1457,3.6,18,"FDD LTE"
6517807,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,10,"2021-01-26 13:05:47","2021-01-26 12:25:29",1780,3.6,18,"FDD LTE"
6517808,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,11,"2021-01-26 13:05:47","2021-01-26 12:27:29",1459,3.61,18,"FDD LTE"
6517809,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,12,"2021-01-26 13:05:47","2021-01-26 12:29:29",1461,3.61,18,"FDD LTE"
6517810,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,13,"2021-01-26 13:05:47","2021-01-26 12:31:29",1459,3.61,18,"FDD LTE"
6517811,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,14,"2021-01-26 13:05:47","2021-01-26 12:33:29",1461,3.61,18,"FDD LTE"
6517812,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,15,"2021-01-26 13:05:47","2021-01-26 12:35:29",1466,3.61,18,"FDD LTE"
6517813,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,16,"2021-01-26 13:05:47","2021-01-26 12:37:29",1459,3.61,18,"FDD LTE"
6517814,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,17,"2021-01-26 13:05:47","2021-01-26 12:39:29",1466,3.61,18,"FDD LTE"
6517815,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,18,"2021-01-26 13:05:47","2021-01-26 12:41:29",1466,3.62,18,"FDD LTE"
6517816,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,19,"2021-01-26 13:05:47","2021-01-26 12:43:29",1457,3.62,18,"FDD LTE"
6517817,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,20,"2021-01-26 13:05:47","2021-01-26 12:45:29",1456,3.62,18,"FDD LTE"
6517818,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,21,"2021-01-26 13:05:47","2021-01-26 12:47:29",1462,3.62,18,"FDD LTE"
6517819,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,22,"2021-01-26 13:05:47","2021-01-26 12:49:29",1578,3.62,18,"FDD LTE"
6517820,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,23,"2021-01-26 13:05:47","2021-01-26 12:51:29",1462,3.62,18,"FDD LTE"
6517821,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,24,"2021-01-26 13:05:47","2021-01-26 12:53:29",1459,3.62,18,"FDD LTE"
6517822,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,25,"2021-01-26 13:05:47","2021-01-26 12:55:29",1458,3.62,18,"FDD LTE"
6517823,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,26,"2021-01-26 13:05:47","2021-01-26 12:57:29",1460,3.62,18,"FDD LTE"
6517824,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,27,"2021-01-26 13:05:47","2021-01-26 12:59:29",1693,3.62,18,"FDD LTE"
6517825,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,28,"2021-01-26 13:05:47","2021-01-26 13:01:29",1463,3.62,18,"FDD LTE"
6517826,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,29,"2021-01-26 13:05:47","2021-01-26 13:03:29",1460,3.62,18,"FDD LTE"
6517827,map16-uu-ultrasonic-live-4G,860548047916793,8942310220000538094F,30,"2021-01-26 13:05:47","2021-01-26 13:05:29",1696,3.62,18,"FDD LTE"
6517828,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,1,"2021-01-26 13:06:30","2021-01-26 12:08:12",4946,3.59,6,HSPA+TE
6517829,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,2,"2021-01-26 13:06:30","2021-01-26 12:10:12",4945,3.6,6,HSPA+TE
6517830,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,3,"2021-01-26 13:06:30","2021-01-26 12:12:12",4947,3.6,6,HSPA+TE
6517831,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,4,"2021-01-26 13:06:30","2021-01-26 12:14:12",4948,3.61,6,HSPA+TE
6517832,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,5,"2021-01-26 13:06:30","2021-01-26 12:16:12",4944,3.61,6,HSPA+TE
6517833,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,6,"2021-01-26 13:06:30","2021-01-26 12:18:12",4951,3.61,6,HSPA+TE
6517834,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,7,"2021-01-26 13:06:30","2021-01-26 12:20:12",4945,3.61,6,HSPA+TE
6517835,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,8,"2021-01-26 13:06:30","2021-01-26 12:22:12",4947,3.62,6,HSPA+TE
6517836,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,9,"2021-01-26 13:06:30","2021-01-26 12:24:12",4945,3.62,6,HSPA+TE
6517837,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,10,"2021-01-26 13:06:30","2021-01-26 12:26:12",4949,3.62,6,HSPA+TE
6517838,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,11,"2021-01-26 13:06:30","2021-01-26 12:28:12",4944,3.62,6,HSPA+TE
6517839,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,12,"2021-01-26 13:06:30","2021-01-26 12:30:12",4948,3.62,6,HSPA+TE
6517840,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,13,"2021-01-26 13:06:30","2021-01-26 12:32:12",4945,3.62,6,HSPA+TE
6517841,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,14,"2021-01-26 13:06:30","2021-01-26 12:34:12",4944,3.62,6,HSPA+TE
6517842,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,15,"2021-01-26 13:06:30","2021-01-26 12:36:12",4947,3.62,6,HSPA+TE
6517843,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,16,"2021-01-26 13:06:30","2021-01-26 12:38:12",4945,3.62,6,HSPA+TE
6517844,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,17,"2021-01-26 13:06:30","2021-01-26 12:40:12",4944,3.63,6,HSPA+TE
6517845,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,18,"2021-01-26 13:06:30","2021-01-26 12:42:12",4946,3.63,6,HSPA+TE
6517846,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,19,"2021-01-26 13:06:30","2021-01-26 12:44:12",4944,3.63,6,HSPA+TE
6517847,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,20,"2021-01-26 13:06:30","2021-01-26 12:46:12",4945,3.63,6,HSPA+TE
6517848,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,21,"2021-01-26 13:06:30","2021-01-26 12:48:12",4945,3.63,6,HSPA+TE
6517849,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,22,"2021-01-26 13:06:30","2021-01-26 12:50:12",4947,3.63,6,HSPA+TE
6517850,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,23,"2021-01-26 13:06:30","2021-01-26 12:52:12",4946,3.63,6,HSPA+TE
6517851,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,24,"2021-01-26 13:06:30","2021-01-26 12:54:12",4948,3.63,6,HSPA+TE
6517852,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,25,"2021-01-26 13:06:30","2021-01-26 12:56:12",4945,3.64,6,HSPA+TE
6517853,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,26,"2021-01-26 13:06:30","2021-01-26 12:58:12",4945,3.64,6,HSPA+TE
6517854,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,27,"2021-01-26 13:06:30","2021-01-26 13:00:12",4944,3.64,6,HSPA+TE
6517855,map16-uu-ultrasonic-live-4G,860548046672520,8942310220000538458F,28,"2021-01-26 13:06:30","2021-01-26 13:02:12",4945,3.64,6,HSPA+TE
